Year,Distance,Engine_capacity(cm3),Age,km_year
2004,380000.0,1800.0,18,21111.11111111111
1992,412000.0,1800.0,30,13733.333333333334
2007,219000.0,1300.0,15,14600.0
2007,260000.0,1596.0,15,17333.333333333332
2019,31000.0,1998.0,3,10333.333333333334
2011,240000.0,1800.0,11,21818.18181818182
2008,171000.0,1400.0,14,12214.285714285714
2009,205000.0,1500.0,13,15769.23076923077
2007,150000.0,1400.0,15,10000.0
2009,362000.0,1400.0,13,27846.153846153848
1994,260000.0,1600.0,28,9285.714285714286
2007,400000.0,1499.0,15,26666.666666666668
2009,224000.0,1200.0,13,17230.76923076923
2013,206279.0,1800.0,9,22919.88888888889
1996,300000.0,3000.0,26,11538.46153846154
2009,89000.0,1400.0,13,6846.153846153846
2004,200000.0,3000.0,18,11111.111111111111
2007,187000.0,1400.0,15,12466.666666666666
2007,219000.0,2200.0,15,14600.0
2006,272500.0,1300.0,16,17031.25
2009,229050.0,1300.0,13,17619.23076923077
2006,229000.0,1968.0,16,14312.5
2005,285000.0,2500.0,17,16764.70588235294
2001,320000.0,2400.0,21,15238.09523809524
2016,115000.0,1600.0,6,19166.666666666668
2005,125555.0,1900.0,17,7385.588235294118
2017,148000.0,1600.0,5,29600.0
2008,150000.0,4800.0,14,10714.285714285714
2009,125600.0,1500.0,13,9661.53846153846
1994,265000.0,2500.0,28,9464.285714285714
2005,295000.0,3222.0,17,17352.941176470587
2019,10253.0,2200.0,3,3417.6666666666665
2012,123000.0,2000.0,10,12300.0
2007,280000.0,1500.0,15,18666.666666666668
2014,155000.0,2000.0,8,19375.0
2012,87000.0,3000.0,10,8700.0
2014,209314.0,1400.0,8,26164.25
2015,79580.0,1597.0,7,11368.57142857143
2007,169000.0,2200.0,15,11266.666666666666
2002,270000.0,200.0,20,13500.0
2009,240000.0,2000.0,13,18461.53846153846
2007,190000.0,1400.0,15,12666.666666666666
2016,176000.0,1969.0,6,29333.33333333333
2011,178555.0,1500.0,11,16232.272727272728
2019,36000.0,1500.0,3,12000.0
1989,315062.0,1798.0,33,9547.333333333334
2012,162000.0,2000.0,10,16200.0
2011,220000.0,1500.0,11,20000.0
2015,156000.0,2400.0,7,22285.714285714286
2016,56000.0,1500.0,6,9333.333333333334
2008,255000.0,2489.0,14,18214.285714285717
2011,125000.0,1400.0,11,11363.636363636364
2016,96007.0,1999.0,6,16001.166666666666
2011,172400.0,1461.0,11,15672.727272727272
2006,170000.0,2000.0,16,10625.0
2008,210000.0,1600.0,14,15000.0
2009,160000.0,2000.0,13,12307.692307692309
2014,170000.0,2000.0,8,21250.0
2003,123456.0,1500.0,19,6497.684210526316
2016,190000.0,1461.0,6,31666.666666666668
2009,140000.0,2000.0,13,10769.23076923077
2008,160000.0,1400.0,14,11428.57142857143
2008,240000.0,1400.0,14,17142.85714285714
2017,37000.0,1600.0,5,7400.0
2008,260000.0,1600.0,14,18571.42857142857
2001,289000.0,2200.0,21,13761.90476190476
1998,230000.0,1400.0,24,9583.333333333334
1999,406961.0,1905.0,23,17693.956521739132
2007,88000.0,1200.0,15,5866.666666666667
2007,157000.0,1400.0,15,10466.666666666666
2004,380000.0,2200.0,18,21111.11111111111
2017,108000.0,2157.0,5,21600.0
2000,220132.0,1800.0,22,10006.0
2011,210710.0,200.0,11,19155.454545454544
2017,70000.0,2000.0,5,14000.0
2012,168670.0,1500.0,10,16867.0
2006,260000.0,1500.0,16,16250.0
2018,16050.0,2494.0,4,4012.5
2007,347121.0,3000.0,15,23141.4
2006,272614.0,4200.0,16,17038.375
2006,238000.0,5000.0,16,14875.0
2012,273000.0,2000.0,10,27300.0
2008,200000.0,1990.0,14,14285.714285714286
2005,220123.0,1896.0,17,12948.411764705885
2007,180000.0,2000.0,15,12000.0
2011,178200.0,1300.0,11,16200.0
2011,320000.0,1800.0,11,29090.90909090909
2003,291000.0,2200.0,19,15315.78947368421
2010,212000.0,1400.0,12,17666.666666666668
2009,260000.0,1500.0,13,20000.0
2009,280000.0,1400.0,13,21538.46153846154
2017,170000.0,1968.0,5,34000.0
2016,159160.0,1600.0,6,26526.666666666668
2011,196000.0,1600.0,11,17818.18181818182
2009,192712.0,1400.0,13,14824.0
2006,200000.0,300.0,16,12500.0
2001,220000.0,2500.0,21,10476.190476190475
2005,200000.0,1598.0,17,11764.70588235294
2006,259000.0,1600.0,16,16187.5
1996,300000.0,1900.0,26,11538.46153846154
1998,230000.0,1800.0,24,9583.333333333334
2001,143000.0,1800.0,21,6809.523809523809
2003,738502.0,1500.0,19,38868.52631578947
2014,133000.0,2000.0,8,16625.0
2011,158000.0,1400.0,11,14363.636363636364
2003,360000.0,3000.0,19,18947.36842105263
2013,88800.0,2200.0,9,9866.666666666666
2019,23000.0,900.0,3,7666.666666666667
2014,198000.0,2494.0,8,24750.0
2017,110000.0,1997.0,5,22000.0
1992,200000.0,2000.0,30,6666.666666666667
2007,227000.0,1870.0,15,15133.333333333334
2003,300000.0,200.0,19,15789.473684210529
2011,269373.0,1995.0,11,24488.454545454544
2011,178900.0,2000.0,11,16263.636363636364
2013,170000.0,2200.0,9,18888.88888888889
2020,27000.0,1999.0,2,13500.0
2009,256702.0,2000.0,13,19746.30769230769
2013,133000.0,1600.0,9,14777.777777777776
2010,150000.0,1400.0,12,12500.0
2014,103890.0,1600.0,8,12986.25
2005,180000.0,2000.0,17,10588.235294117649
2004,197000.0,1900.0,18,10944.444444444443
2004,220000.0,2200.0,18,12222.222222222224
2008,150000.0,1800.0,14,10714.285714285714
2007,215000.0,1400.0,15,14333.333333333334
2014,140092.0,2000.0,8,17511.5
2000,340000.0,2300.0,22,15454.545454545454
1994,111111.0,1300.0,28,3968.25
2010,241000.0,1500.0,12,20083.33333333333
2009,265404.0,2000.0,13,20415.69230769231
1996,312379.0,1600.0,26,12014.576923076924
2013,200000.0,1200.0,9,22222.222222222223
2013,207411.0,2000.0,9,23045.666666666668
2009,187000.0,1400.0,13,14384.615384615385
2018,57693.0,1000.0,4,14423.25
2005,265000.0,1600.0,17,15588.235294117649
2007,252000.0,2000.0,15,16800.0
2013,150680.0,2000.0,9,16742.222222222223
1993,123456.0,1800.0,29,4257.103448275862
2009,187000.0,1500.0,13,14384.615384615385
2004,223000.0,1900.0,18,12388.888888888889
2001,267000.0,1900.0,21,12714.285714285714
2004,184542.0,1800.0,18,10252.333333333334
2015,130000.0,2498.0,7,18571.42857142857
2009,202200.0,2000.0,13,15553.846153846154
2004,111000.0,450.0,18,6166.666666666667
1999,33333.0,2000.0,23,1449.2608695652175
2016,51000.0,3500.0,6,8500.0
2014,104000.0,1996.0,8,13000.0
2010,160000.0,2000.0,12,13333.333333333334
2011,239710.0,2179.0,11,21791.81818181818
2013,145000.0,1200.0,9,16111.111111111111
2016,96000.0,4500.0,6,16000.0
2015,165000.0,1500.0,7,23571.42857142857
2008,200000.0,1500.0,14,14285.714285714286
1992,147000.0,200.0,30,4900.0
2005,212950.0,2000.0,17,12526.470588235294
2019,9200.0,1600.0,3,3066.6666666666665
2010,173000.0,1500.0,12,14416.666666666666
1994,380000.0,1000.0,28,13571.42857142857
1991,300000.0,1700.0,31,9677.41935483871
2011,163700.0,1400.0,11,14881.818181818182
2012,200000.0,1500.0,10,20000.0
2010,140000.0,1400.0,12,11666.666666666666
2004,300000.0,2700.0,18,16666.666666666668
1994,123456.0,1500.0,28,4409.142857142857
2011,177000.0,1600.0,11,16090.90909090909
2016,198000.0,2000.0,6,33000.0
2005,420000.0,3000.0,17,24705.88235294117
2014,168000.0,1200.0,8,21000.0
2001,359000.0,2000.0,21,17095.238095238095
2001,189000.0,2000.0,21,9000.0
2009,220000.0,1400.0,13,16923.076923076922
2012,69000.0,1600.0,10,6900.0
2011,143182.0,3000.0,11,13016.545454545454
2010,250000.0,1500.0,12,20833.33333333333
2000,29985.0,200.0,22,1362.9545454545455
2009,223777.0,1500.0,13,17213.615384615383
2008,180000.0,2000.0,14,12857.142857142857
2016,150000.0,2143.0,6,25000.0
2010,290000.0,2000.0,12,24166.666666666668
1996,300000.0,1800.0,26,11538.46153846154
2010,250000.0,2200.0,12,20833.33333333333
1996,111111.0,2200.0,26,4273.5
2011,147000.0,1500.0,11,13363.636363636364
2003,450452.0,2000.0,19,23708.0
2003,218233.0,1900.0,19,11485.947368421052
2008,245000.0,2200.0,14,17500.0
2014,163000.0,2494.0,8,20375.0
2017,42000.0,1600.0,5,8400.0
2008,201963.0,1600.0,14,14425.92857142857
2013,185000.0,2499.0,9,20555.555555555555
2014,55156.0,1329.0,8,6894.5
2006,243000.0,1400.0,16,15187.5
2008,239745.0,2405.0,14,17124.64285714286
2000,32000.0,2793.0,22,1454.5454545454545
2018,60000.0,1968.0,4,15000.0
2014,98000.0,2996.0,8,12250.0
2020,1954.0,1500.0,2,977.0
2015,100000.0,1600.0,7,14285.714285714286
2005,270000.0,1400.0,17,15882.35294117647
2001,280000.0,2200.0,21,13333.333333333334
1995,350000.0,2200.0,27,12962.962962962964
1998,267000.0,2000.0,24,11125.0
2010,55000.0,2000.0,12,4583.333333333333
2008,193219.0,2000.0,14,13801.357142857143
2016,97280.0,1500.0,6,16213.333333333334
2012,197000.0,1400.0,10,19700.0
2008,231241.0,2998.0,14,16517.214285714286
1987,140000.0,1500.0,35,4000.0
2004,321559.0,1800.0,18,17864.38888888889
2004,300000.0,1600.0,18,16666.666666666668
2011,180000.0,1400.0,11,16363.636363636364
2016,70123.0,2000.0,6,11687.166666666666
2015,127000.0,1984.0,7,18142.85714285714
2010,216211.0,2200.0,12,18017.58333333333
2012,156468.0,1500.0,10,15646.8
1996,260500.0,2000.0,26,10019.23076923077
1985,44800.0,1500.0,37,1210.8108108108108
2006,189000.0,2700.0,16,11812.5
2004,300000.0,2200.0,18,16666.666666666668
1986,155550.0,1800.0,36,4320.833333333333
2013,139000.0,1400.0,9,15444.444444444443
2006,298000.0,2500.0,16,18625.0
2013,120000.0,2000.0,9,13333.333333333334
1992,350000.0,2500.0,30,11666.666666666666
2012,178500.0,2000.0,10,17850.0
2015,92000.0,2000.0,7,13142.857142857143
2012,129000.0,1600.0,10,12900.0
2014,184920.0,1500.0,8,23115.0
2009,192927.0,1400.0,13,14840.53846153846
2016,205000.0,2000.0,6,34166.666666666664
2013,135000.0,1200.0,9,15000.0
2006,220000.0,1400.0,16,13750.0
2001,300000.0,1800.0,21,14285.714285714286
2015,232800.0,1400.0,7,33257.142857142855
2008,233000.0,2000.0,14,16642.85714285714
2012,210450.0,1500.0,10,21045.0
2010,146000.0,1994.0,12,12166.666666666666
2016,94254.0,2200.0,6,15709.0
2007,240000.0,1986.0,15,16000.0
2000,274000.0,2200.0,22,12454.545454545454
2004,420000.0,2996.0,18,23333.33333333333
2016,78900.0,2000.0,6,13150.0
2016,40000.0,3000.0,6,6666.666666666667
2014,77000.0,1700.0,8,9625.0
2007,420212.0,1400.0,15,28014.13333333333
2009,205000.0,1500.0,13,15769.23076923077
2014,178021.0,1500.0,8,22252.625
2002,200000.0,3000.0,20,10000.0
2016,192000.0,1999.0,6,32000.0
2002,255989.0,3000.0,20,12799.45
2008,196000.0,3200.0,14,14000.0
1997,527123.0,1900.0,25,21084.92
2016,95000.0,3000.0,6,15833.333333333334
1989,11111.0,1600.0,33,336.6969696969697
2011,100000.0,2200.0,11,9090.90909090909
2015,97000.0,1200.0,7,13857.142857142857
2013,145000.0,1400.0,9,16111.111111111111
2009,198050.0,1400.0,13,15234.615384615385
2014,182000.0,2000.0,8,22750.0
2001,300000.0,2200.0,21,14285.714285714286
2018,36000.0,3000.0,4,9000.0
2004,248600.0,2000.0,18,13811.111111111111
2003,265000.0,1900.0,19,13947.368421052632
2005,135000.0,1400.0,17,7941.176470588235
2017,45000.0,1600.0,5,9000.0
2011,143000.0,1500.0,11,13000.0
1982,48470.0,1300.0,40,1211.75
2018,28900.0,1500.0,4,7225.0
2004,200000.0,1600.0,18,11111.111111111111
2007,220000.0,1800.0,15,14666.666666666666
2011,200000.0,1500.0,11,18181.81818181818
2016,170000.0,1422.0,6,28333.33333333333
2007,224000.0,1800.0,15,14933.333333333334
1995,340000.0,1800.0,27,12592.592592592591
2010,25000.0,1300.0,12,2083.333333333333
2007,211000.0,3000.0,15,14066.666666666666
2002,370000.0,3000.0,20,18500.0
2010,228723.0,1798.0,12,19060.25
2000,280000.0,1800.0,22,12727.272727272728
2008,310000.0,1300.0,14,22142.85714285714
2015,130042.0,1500.0,7,18577.42857142857
2009,230000.0,1500.0,13,17692.30769230769
2014,117000.0,2000.0,8,14625.0
2013,53000.0,1600.0,9,5888.888888888889
2005,283000.0,1400.0,17,16647.058823529413
2009,270000.0,2000.0,13,20769.23076923077
1999,222222.0,2000.0,23,9661.826086956522
2012,129000.0,3500.0,10,12900.0
2016,185000.0,2500.0,6,30833.33333333333
1995,222222.0,1700.0,27,8230.444444444445
2011,141000.0,1800.0,11,12818.181818181818
2007,180000.0,1500.0,15,12000.0
1993,297600.0,1900.0,29,10262.06896551724
2009,200000.0,2000.0,13,15384.615384615385
2005,224000.0,1800.0,17,13176.470588235294
2015,106000.0,2000.0,7,15142.857142857143
2002,300000.0,2700.0,20,15000.0
2001,380000.0,2000.0,21,18095.23809523809
2015,99000.0,2000.0,7,14142.857142857143
2004,333000.0,2500.0,18,18500.0
2002,289392.0,2500.0,20,14469.6
2009,197256.0,1600.0,13,15173.53846153846
2007,400000.0,1400.0,15,26666.666666666668
2014,146000.0,1422.0,8,18250.0
2008,213110.0,1400.0,14,15222.142857142857
2005,189000.0,1400.0,17,11117.64705882353
2017,145000.0,2000.0,5,29000.0
2011,147500.0,2000.0,11,13409.09090909091
2005,184000.0,2500.0,17,10823.529411764706
2007,312000.0,200.0,15,20800.0
2010,241828.0,1400.0,12,20152.33333333333
2018,34000.0,2894.0,4,8500.0
2008,240000.0,2200.0,14,17142.85714285714
2016,138000.0,1985.0,6,23000.0
2007,279705.0,2400.0,15,18647.0
1997,145000.0,1400.0,25,5800.0
1993,340000.0,2399.0,29,11724.137931034482
2012,160000.0,1400.0,10,16000.0
1995,126000.0,2000.0,27,4666.666666666667
2010,137000.0,1450.0,12,11416.666666666666
2013,89000.0,2000.0,9,9888.888888888889
2017,138737.0,1461.0,5,27747.4
1998,300000.0,1800.0,24,12500.0
2015,80000.0,2200.0,7,11428.57142857143
2017,27000.0,1600.0,5,5400.0
2007,200000.0,1399.0,15,13333.333333333334
2015,240000.0,2000.0,7,34285.71428571428
2009,174717.0,1400.0,13,13439.76923076923
2010,172000.0,1500.0,12,14333.333333333334
2015,99000.0,1998.0,7,14142.857142857143
2013,174220.0,1200.0,9,19357.777777777777
2012,216879.0,2200.0,10,21687.9
2009,368591.0,2149.0,13,28353.153846153848
2016,176400.0,1500.0,6,29400.0
2015,49569.0,2100.0,7,7081.285714285715
2005,26000.0,1500.0,17,1529.4117647058824
1999,181000.0,1400.0,23,7869.565217391304
2012,107000.0,1500.0,10,10700.0
2014,122000.0,2996.0,8,15250.0
2001,200945.0,200.0,21,9568.809523809525
2008,187000.0,1300.0,14,13357.142857142857
2017,209657.0,1500.0,5,41931.4
2018,77000.0,1998.0,4,19250.0
2004,335000.0,2200.0,18,18611.11111111111
2015,122550.0,1500.0,7,17507.14285714286
2014,135000.0,1796.0,8,16875.0
2017,191000.0,1500.0,5,38200.0
2009,158000.0,1997.0,13,12153.846153846154
2015,122000.0,3000.0,7,17428.571428571428
2000,265000.0,2000.0,22,12045.454545454546
2008,261000.0,2200.0,14,18642.85714285714
2016,88500.0,1600.0,6,14750.0
1990,21000.0,1600.0,32,656.25
2007,168000.0,1400.0,15,11200.0
2000,315000.0,1800.0,22,14318.181818181818
2016,100000.0,1500.0,6,16666.666666666668
2016,171000.0,1500.0,6,28500.0
2006,28000.0,1400.0,16,1750.0
2004,106000.0,1339.0,18,5888.888888888889
2000,363088.0,1400.0,22,16504.0
2000,325000.0,2800.0,22,14772.727272727272
2012,131000.0,1400.0,10,13100.0
2012,225000.0,1300.0,10,22500.0
2014,292583.0,2200.0,8,36572.875
2011,200000.0,1800.0,11,18181.81818181818
2018,148800.0,1500.0,4,37200.0
2001,230000.0,2500.0,21,10952.380952380952
2005,220004.0,1400.0,17,12941.411764705885
2014,162000.0,1500.0,8,20250.0
1983,68151.0,1300.0,39,1747.4615384615386
2016,157000.0,2200.0,6,26166.666666666668
2012,182000.0,2000.0,10,18200.0
2007,30000.0,1999.0,15,2000.0
2016,126952.0,1500.0,6,21158.666666666668
2005,242000.0,1200.0,17,14235.29411764706
1990,981000.0,1100.0,32,30656.25
2011,140258.0,1300.0,11,12750.727272727272
2007,200000.0,1600.0,15,13333.333333333334
2009,220700.0,2000.0,13,16976.923076923078
2006,185000.0,1400.0,16,11562.5
2008,208312.0,2800.0,14,14879.42857142857
2015,92000.0,2000.0,7,13142.857142857143
2010,170000.0,1300.0,12,14166.666666666666
2005,188000.0,1000.0,17,11058.823529411764
2007,187000.0,2000.0,15,12466.666666666666
2018,45000.0,2000.0,4,11250.0
2006,301000.0,2200.0,16,18812.5
2008,245000.0,3000.0,14,17500.0
2012,90000.0,1400.0,10,9000.0
1996,282000.0,1900.0,26,10846.153846153846
2007,247198.0,2400.0,15,16479.866666666665
2011,206840.0,1500.0,11,18803.636363636364
2004,199000.0,2700.0,18,11055.555555555557
2014,200000.0,2000.0,8,25000.0
2014,68000.0,2000.0,8,8500.0
2015,150000.0,1400.0,7,21428.571428571428
2012,167200.0,1200.0,10,16720.0
2013,160000.0,2200.0,9,17777.777777777777
2020,16000.0,1400.0,2,8000.0
2015,70000.0,647.0,7,10000.0
1994,340000.0,1800.0,28,12142.857142857143
2018,33000.0,1800.0,4,8250.0
2008,228000.0,1400.0,14,16285.714285714286
2019,42000.0,1460.0,3,14000.0
2008,172000.0,1399.0,14,12285.714285714286
2012,199000.0,2000.0,10,19900.0
1991,360000.0,2800.0,31,11612.90322580645
1998,340000.0,2000.0,24,14166.666666666666
2004,150000.0,1600.0,18,8333.333333333334
2010,220000.0,2000.0,12,18333.33333333333
2015,169000.0,525.0,7,24142.85714285714
2004,235000.0,2500.0,18,13055.555555555557
2005,204000.0,2000.0,17,12000.0
2010,180000.0,1400.0,12,15000.0
2013,126000.0,1599.0,9,14000.0
2019,20000.0,1600.0,3,6666.666666666667
2016,175000.0,1461.0,6,29166.666666666668
2013,125000.0,3000.0,9,13888.888888888889
2007,220000.0,1899.0,15,14666.666666666666
2014,175000.0,1600.0,8,21875.0
1997,407000.0,2490.0,25,16280.0
2007,127323.0,1500.0,15,8488.2
2014,151000.0,2200.0,8,18875.0
2005,256000.0,2000.0,17,15058.823529411764
2010,195000.0,1400.0,12,16250.0
2006,350000.0,1900.0,16,21875.0
2014,64000.0,2000.0,8,8000.0
2004,237000.0,200.0,18,13166.666666666666
2016,63000.0,1400.0,6,10500.0
1996,240000.0,1800.0,26,9230.76923076923
2006,300000.0,2200.0,16,18750.0
1988,243000.0,2966.0,34,7147.058823529412
2016,87000.0,2000.0,6,14500.0
2004,150333.0,1900.0,18,8351.833333333334
2015,100000.0,3483.0,7,14285.714285714286
2011,241036.0,1800.0,11,21912.36363636364
2010,166921.0,1500.0,12,13910.083333333334
2011,190600.0,1500.0,11,17327.272727272728
2015,126000.0,1600.0,7,18000.0
2013,186000.0,2143.0,9,20666.666666666668
2013,175000.0,1500.0,9,19444.444444444445
2011,179000.0,1400.0,11,16272.727272727272
2014,183000.0,1600.0,8,22875.0
2005,300000.0,1500.0,17,17647.058823529413
1991,12467.0,1600.0,31,402.1612903225807
2011,195000.0,1700.0,11,17727.272727272728
2008,350573.0,1998.0,14,25040.92857142857
2014,275815.0,2500.0,8,34476.875
2007,236190.0,3000.0,15,15746.0
2017,33000.0,2000.0,5,6600.0
1988,880000.0,2000.0,34,25882.352941176472
2013,180000.0,1800.0,9,20000.0
2016,160241.0,2000.0,6,26706.83333333333
2008,176000.0,3600.0,14,12571.42857142857
2006,260000.0,1100.0,16,16250.0
2013,144453.0,2000.0,9,16050.333333333334
2006,187000.0,1200.0,16,11687.5
2011,188000.0,1300.0,11,17090.909090909092
2012,95480.0,1800.0,10,9548.0
2017,84000.0,2000.0,5,16800.0
2016,104644.0,2000.0,6,17440.666666666668
2011,204952.0,1600.0,11,18632.0
2016,180000.0,2500.0,6,30000.0
2004,331252.0,1500.0,18,18402.88888888889
2012,188000.0,1400.0,10,18800.0
2018,37204.0,1600.0,4,9301.0
2013,220000.0,1600.0,9,24444.444444444445
2016,115000.0,1800.0,6,19166.666666666668
2015,185480.0,1461.0,7,26497.14285714286
1999,155555.0,1850.0,23,6763.260869565217
2001,310000.0,2800.0,21,14761.90476190476
1995,240000.0,1500.0,27,8888.888888888889
2014,176000.0,2143.0,8,22000.0
2012,210450.0,1500.0,10,21045.0
2013,65000.0,1800.0,9,7222.222222222223
2012,156000.0,2200.0,10,15600.0
2015,256500.0,2200.0,7,36642.857142857145
2017,41640.0,1000.0,5,8328.0
2017,98700.0,1500.0,5,19740.0
2007,188000.0,1461.0,15,12533.333333333334
2016,30652.0,2000.0,6,5108.666666666667
2013,272000.0,2200.0,9,30222.222222222223
2016,115086.0,3000.0,6,19181.0
2013,200998.0,1200.0,9,22333.11111111111
2009,185000.0,1200.0,13,14230.76923076923
2006,200000.0,2500.0,16,12500.0
1994,46000.0,2000.0,28,1642.857142857143
2009,170000.0,1388.0,13,13076.923076923076
2013,199000.0,1598.0,9,22111.11111111111
2001,240000.0,2000.0,21,11428.57142857143
2003,341164.0,1800.0,19,17956.0
2018,132000.0,1995.0,4,33000.0
2008,600000.0,1500.0,14,42857.142857142855
2005,150000.0,2000.0,17,8823.529411764706
2020,17000.0,2000.0,2,8500.0
2005,158888.0,2000.0,17,9346.35294117647
2009,5000.0,3000.0,13,384.61538461538464
2008,255559.0,1400.0,14,18254.214285714286
2014,156466.0,2200.0,8,19558.25
1994,340000.0,2200.0,28,12142.857142857143
2017,123995.0,1399.0,5,24799.0
2016,163735.0,1500.0,6,27289.166666666668
1985,150000.0,2000.0,37,4054.054054054054
2009,79500.0,1600.0,13,6115.384615384615
2001,265000.0,1400.0,21,12619.047619047618
2008,162000.0,1400.0,14,11571.42857142857
2020,11976.0,1500.0,2,5988.0
2009,234254.0,3000.0,13,18019.53846153846
2008,220000.0,1400.0,14,15714.285714285714
2014,65000.0,2500.0,8,8125.0
2010,320000.0,1800.0,12,26666.666666666668
2016,115313.0,2000.0,6,19218.83333333333
2015,135000.0,2000.0,7,19285.714285714286
2012,130000.0,2000.0,10,13000.0
2011,186456.0,2200.0,11,16950.545454545456
2014,197749.0,2000.0,8,24718.625
1994,280000.0,1400.0,28,10000.0
2005,22600.0,2400.0,17,1329.4117647058824
2012,99000.0,2700.0,10,9900.0
2017,35740.0,2000.0,5,7148.0
1993,250000.0,2000.0,29,8620.689655172413
2011,249485.0,1500.0,11,22680.454545454544
2017,204000.0,1400.0,5,40800.0
2016,154000.0,1500.0,6,25666.666666666668
2011,1111.0,1500.0,11,101.0
2015,89000.0,1400.0,7,12714.285714285714
2011,119000.0,1800.0,11,10818.181818181818
2016,160000.0,1400.0,6,26666.666666666668
2012,221000.0,1800.0,10,22100.0
2018,30000.0,2500.0,4,7500.0
2006,211000.0,3500.0,16,13187.5
2006,252000.0,1600.0,16,15750.0
2014,159000.0,1200.0,8,19875.0
2014,196000.0,2500.0,8,24500.0
2017,63525.0,1373.0,5,12705.0
1996,320000.0,1898.0,26,12307.692307692309
2009,173220.0,1400.0,13,13324.615384615385
2004,247451.0,1995.0,18,13747.277777777776
2010,60000.0,1600.0,12,5000.0
2004,220000.0,1500.0,18,12222.222222222224
2007,230788.0,1560.0,15,15385.866666666669
2010,265000.0,1500.0,12,22083.33333333333
2015,240000.0,1461.0,7,34285.71428571428
2006,223000.0,3500.0,16,13937.5
2004,370897.0,1900.0,18,20605.38888888889
2009,285000.0,1364.0,13,21923.07692307692
2008,220000.0,3000.0,14,15714.285714285714
